Centro Poblado,Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,C_Aerodromo,C_Regional,C_Nacional,C_Internacional
GUATAQUISITO,True,EL LAGO - CA,12.614845416949999,SANTIAGO VILA,26.8216959591162,PERALES,39.0753498734921,EL DORADO,74.6389647241164,True,True,True,False
PARADERO CHIPALO,True,CALICANTO,3.8416911666653504,SANTIAGO VILA,30.3612071756672,PERALES,18.581236826237102,MATECAÑA,92.23898779788799,True,True,True,False
PLANADAS,True,ORITO,32.9882917827573,CANANGUCHAL,44.681048097320605,TRES DE MAYO,13.057036332737,BENITO SALAS,300.825548567025,True,False,True,False
BILBAO,True,PLANADAS,3.14074792023556,FARFAN HERIBERTO GIL MAR,105.356146005189,GUILLERMO LEON VALENCIA,132.362538676665,BENITO SALAS,61.94023433478021,True,False,False,False
GAITANIA,True,PLANADAS,24.1648592289076,FARFAN HERIBERTO GIL MAR,127.24845951462,GUILLERMO LEON VALENCIA,126.01609342643499,BENITO SALAS,44.79183447251861,True,False,False,False
SUR DE ATA,True,PLANADAS,17.3764033394806,FARFAN HERIBERTO GIL MAR,121.13328048968799,GUILLERMO LEON VALENCIA,133.461679610135,BENITO SALAS,46.105187215845206,True,False,False,False
ACO,True,LA MARIA,24.6499711089151,SANTIAGO VILA,58.9210985563725,PERALES,83.1912340677748,BENITO SALAS,103.39075081544901,True,False,False,False
MONTOSO,True,LA MARIA,30.5912368987467,SANTIAGO VILA,59.5990387994466,PERALES,86.77773596862811,BENITO SALAS,106.696577154749,True,False,False,False
PURIFICACIÓN,True,LA MARIA,6.97593456493064,SANTIAGO VILA,48.5286043239435,PERALES,66.5305066337326,BENITO SALAS,108.961737228729,True,False,False,False
CHENCHE ASOLEADO,True,LA MARIA,3.0367046097380697,SANTIAGO VILA,49.340244240527,PERALES,64.6152461080169,BENITO SALAS,108.096865676152,True,False,False,False
LOZANIA,True,SAN AGUSTIN- C.A.,19.0841758545261,SANTIAGO VILA,42.204840637217394,PERALES,70.8301004184819,EL DORADO,113.242830350115,True,False,False,False
VILLA COLOMBIA,True,GABRIELAS,13.6407494712586,FARFAN HERIBERTO GIL MAR,112.676357534457,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.7358845518005,ALFONSO BONILLA ARAGON,51.246741519973,True,False,False,False
EL BAURA,True,LA MARIA,6.393401509796949,SANTIAGO VILA,46.0977626081504,PERALES,64.07153217547081,BENITO SALAS,111.33470804370899,True,False,False,False
CHENCHE UNO,True,LA MARIA,1.3163538289003702,SANTIAGO VILA,48.0032107184865,PERALES,62.4959132235897,BENITO SALAS,109.553867147493,True,False,False,False
RIOBLANCO,True,PLANADAS,27.3987653435454,FARFAN HERIBERTO GIL MAR,89.86599976480909,PERALES,114.21279559189101,BENITO SALAS,75.3066212034551,True,False,False,False
HERRERA,True,LA HERRERA,8.417698910522539,FARFAN HERIBERTO GIL MAR,100.55702705007201,GUILLERMO LEON VALENCIA,127.54829552502501,ALFONSO BONILLA ARAGON,68.74233354627711,True,False,False,False
PUERTO SALDAÑA,True,PLANADAS,9.99336213298734,FARFAN HERIBERTO GIL MAR,97.1987160792013,PERALES,131.64058935626198,BENITO SALAS,67.0034524707462,True,False,False,False
PALONEGRO,True,LA MONICA,19.252333411666104,ALBERTO LLERAS CAMARGO,111.920209452965,EL ALCARAVAN,82.31018475898651,EL DORADO,152.132910709041,True,False,False,False
GAITÁN,True,PLANADAS,30.6902335162812,FARFAN HERIBERTO GIL MAR,78.4843818071758,PERALES,115.90476107831499,ALFONSO BONILLA ARAGON,70.8494013295278,True,False,False,False
RONCESVALLES,True,NAVAS PARDO,35.6008886468681,FARFAN HERIBERTO GIL MAR,69.15241821613971,PERALES,69.4537017473948,MATECAÑA,90.3069749064884,True,False,False,False
EL CORAZÓN,True,VARSOVIA,17.2375703746994,SANTIAGO VILA,55.5886674559633,PERALES,36.82872669465579,MATECAÑA,92.68273107281901,True,False,True,False
LOS ANDES - LA BELLA,True,GUADALAJARA,15.5672024082066,SANTIAGO VILA,52.0313730073737,PERALES,20.044094542728697,MATECAÑA,77.7620745645168,True,False,True,False
RIOMANSO,True,GUADALAJARA,35.1491881710055,SANTIAGO VILA,69.2620068456958,PERALES,39.489017447228896,MATECAÑA,76.3102258397637,True,False,True,False
LA LUISA,True,"MARCO FIDEL SUAREZ  ""AFB""",10.2111548000293,FARFAN HERIBERTO GIL MAR,86.156055072992,BUENAVENTURA-GERARDO TOBAR LOPEZ,65.9780185289434,ALFONSO BONILLA ARAGON,26.156295420291,True,False,False,True
SALDAÑA,True,LOS MANGOS,3.98273310666561,SANTIAGO VILA,45.7923478067552,PERALES,56.5536934583506,BENITO SALAS,112.923940171758,True,False,False,False
JABALCÓN,True,JABALCON,2.58203547009837,SANTIAGO VILA,52.49799217121739,PERALES,64.1289972645524,BENITO SALAS,105.500030159351,True,False,False,False
NORMANDÍA,True,SAN AGUSTIN- C.A.,2.3582443943031,SANTIAGO VILA,42.1750103282398,PERALES,58.4315233742768,BENITO SALAS,115.327646257003,True,False,False,False
PLAYARRICA,True,VARSOVIA,28.3635717357115,SANTIAGO VILA,72.3407928815739,PERALES,50.9344541593902,MATECAÑA,91.7164376890946,True,False,False,False
VILLA HERMOSA,True,NAVAS PARDO,30.5276879619789,SANTIAGO VILA,79.47082369349259,PERALES,59.1664716787626,MATECAÑA,95.84763212599181,True,False,False,False
COLÓN,False,ORITO,59.151962127659594,CANANGUCHAL,46.97833785852821,ANTONIO NARIÑO,42.223267906344795,ALFONSO BONILLA ARAGON,269.772393277886,False,False,False,False
VALLE DE SAN JUAN,True,LOS FERIA GIRON,13.6055949066256,SANTIAGO VILA,36.47820764878821,PERALES,25.009757047273396,MATECAÑA,97.2630763710229,True,True,True,False
VENADILLO,True,BOLUGA,5.374894833219201,SANTIAGO VILA,51.385127150565005,PERALES,39.983782667939295,EL DORADO,86.70969247919491,True,False,True,False
MALABAR,True,BOLUGA,14.5416127102204,SANTIAGO VILA,54.2018614799758,PERALES,34.3697578984441,MATECAÑA,80.61808977746341,True,False,True,False
PALMAROSA,True,BOLUGA,2.14860571615246,SANTIAGO VILA,45.1431769654084,PERALES,39.0554790796705,EL DORADO,81.9493238487313,True,False,True,False
VILLAHERMOSA,True,SAN JOSE,28.608242069268798,JOSE CELESTINO,32.8939536859929,LA NUBIA,38.6544174782834,MATECAÑA,72.9898518365566,True,True,True,False
VILLARRICA,True,CUATRO VIENTOS - CA,34.404020815120305,SANTIAGO VILA,43.4603066554287,PERALES,80.03583499402092,EL DORADO,98.8043338826499,True,False,False,False
LA COLONIA,False,CUATRO VIENTOS - CA,41.7132093494903,SANTIAGO VILA,50.8248388608456,PERALES,87.1685417525008,EL DORADO,102.365816593307,False,False,False,False
"SANTIAGO DE CALI, DISTRITO ESPECIAL, DEPORTIVO, CULTURAL, TURÍSTICO, EMPRESARIAL Y DE SERVICIOS",True,"MARCO FIDEL SUAREZ  ""AFB""",5.48078314897022,FARFAN HERIBERTO GIL MAR,82.5198319228717,BUENAVENTURA-GERARDO TOBAR LOPEZ,68.782767757184,ALFONSO BONILLA ARAGON,21.1124686406828,True,False,False,True
FELIDIA,True,"MARCO FIDEL SUAREZ  ""AFB""",14.9364167242539,FARFAN HERIBERTO GIL MAR,82.95549276044609,BUENAVENTURA-GERARDO TOBAR LOPEZ,55.805061313256594,ALFONSO BONILLA ARAGON,28.842104807172397,True,False,False,True
GOLONDRINAS,True,LAS AGUILAS -CA,6.56468072500669,FARFAN HERIBERTO GIL MAR,75.55068065522471,BUENAVENTURA-GERARDO TOBAR LOPEZ,60.478696960144504,ALFONSO BONILLA ARAGON,19.3617868576401,True,False,False,True
EL HORMIGUERO,True,UDELVA - CA,8.98507132946418,FARFAN HERIBERTO GIL MAR,91.50095669213259,BUENAVENTURA-GERARDO TOBAR LOPEZ,80.1970474893822,ALFONSO BONILLA ARAGON,27.8593190733694,True,False,False,True
LA BUITRERA,True,INGENIO PICHICHI,7.37370624418168,FARFAN HERIBERTO GIL MAR,67.8401221676638,BUENAVENTURA-GERARDO TOBAR LOPEZ,94.3429107320952,ALFONSO BONILLA ARAGON,20.2615968400635,True,False,False,True
LA CASTILLA,True,LAS AGUILAS -CA,9.45268307731776,FARFAN HERIBERTO GIL MAR,77.39183581415529,BUENAVENTURA-GERARDO TOBAR LOPEZ,58.514090304187405,ALFONSO BONILLA ARAGON,22.2478745420847,True,False,False,True
LA ELVIRA,True,LAS AGUILAS -CA,12.569506816517501,FARFAN HERIBERTO GIL MAR,76.7965072223682,BUENAVENTURA-GERARDO TOBAR LOPEZ,54.1443152192795,ALFONSO BONILLA ARAGON,25.0651679614734,True,False,False,True
LA LEONERA,True,"MARCO FIDEL SUAREZ  ""AFB""",15.4984640945563,FARFAN HERIBERTO GIL MAR,84.5336765950813,BUENAVENTURA-GERARDO TOBAR LOPEZ,56.42031045810639,ALFONSO BONILLA ARAGON,29.884335189193802,True,False,False,True
NAVARRO,True,LA ESMERALDA - CA,7.7583185908307,FARFAN HERIBERTO GIL MAR,83.88153963568071,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.7285569970306,ALFONSO BONILLA ARAGON,20.4602425914853,True,False,False,True
PANCE,True,UDELVA - CA,17.668080747908,FARFAN HERIBERTO GIL MAR,96.54827730938271,BUENAVENTURA-GERARDO TOBAR LOPEZ,67.4149060725951,ALFONSO BONILLA ARAGON,36.760809137099,True,False,False,True
PICHINDE,True,"MARCO FIDEL SUAREZ  ""AFB""",13.4067378177125,FARFAN HERIBERTO GIL MAR,84.9123249043885,BUENAVENTURA-GERARDO TOBAR LOPEZ,59.30160472351089,ALFONSO BONILLA ARAGON,28.471246885869498,True,False,False,True
CASCAJAL II,True,UDELVA - CA,8.94697563189773,FARFAN HERIBERTO GIL MAR,91.9896429455603,BUENAVENTURA-GERARDO TOBAR LOPEZ,77.75378600883,ALFONSO BONILLA ARAGON,28.682437395371498,True,False,False,True
VILLACARMELO,True,"MARCO FIDEL SUAREZ  ""AFB""",15.920243609205402,FARFAN HERIBERTO GIL MAR,90.7559138718197,BUENAVENTURA-GERARDO TOBAR LOPEZ,64.2069007245061,ALFONSO BONILLA ARAGON,31.8490842414336,True,False,False,True
BRISAS DE MONTEBELLO,True,"MARCO FIDEL SUAREZ  ""AFB""",6.18864202316393,FARFAN HERIBERTO GIL MAR,76.5903881905577,BUENAVENTURA-GERARDO TOBAR LOPEZ,61.8569115521766,ALFONSO BONILLA ARAGON,19.235521247674,True,False,False,True
CASCAJAL I,True,UDELVA - CA,9.02265203247436,FARFAN HERIBERTO GIL MAR,92.13233213371291,BUENAVENTURA-GERARDO TOBAR LOPEZ,77.30181205060809,ALFONSO BONILLA ARAGON,28.9120328253252,True,False,False,True
CRUCERO ALTO DE LOS MANGOS,True,"MARCO FIDEL SUAREZ  ""AFB""",11.0222750605149,FARFAN HERIBERTO GIL MAR,86.6452588874746,BUENAVENTURA-GERARDO TOBAR LOPEZ,65.34795845139071,ALFONSO BONILLA ARAGON,26.9649343070259,True,False,False,True
EL FILO,True,LAS AGUILAS -CA,6.27222991985179,FARFAN HERIBERTO GIL MAR,75.3805684418876,BUENAVENTURA-GERARDO TOBAR LOPEZ,60.695967996638295,ALFONSO BONILLA ARAGON,19.069242196991603,True,False,False,True
LA FRAGUA,False,LOPEZ DE MICAI,60.03066247137671,JUAN CASIANO,126.69841827750601,BUENAVENTURA-GERARDO TOBAR LOPEZ,44.97279232070699,ALFONSO BONILLA ARAGON,94.15748467815331,False,False,False,False
LA VORÁGINE,True,UDELVA - CA,15.417200432295301,FARFAN HERIBERTO GIL MAR,93.0015791495201,BUENAVENTURA-GERARDO TOBAR LOPEZ,68.961474325213,ALFONSO BONILLA ARAGON,32.2451671646204,True,False,False,True
MONTAÑITAS,True,EL CONCHAL - CA,16.7009699524624,FARFAN HERIBERTO GIL MAR,58.5671926778033,BUENAVENTURA-GERARDO TOBAR LOPEZ,54.3533225030704,ALFONSO BONILLA ARAGON,20.807262321343,True,False,False,True
PIZAMOS,True,UDELVA - CA,9.00624689099095,FARFAN HERIBERTO GIL MAR,91.5360881879738,BUENAVENTURA-GERARDO TOBAR LOPEZ,79.0611206595275,ALFONSO BONILLA ARAGON,28.0153247380084,True,False,False,True
VILLA FLAMENCO,True,UDELVA - CA,9.14349410282407,FARFAN HERIBERTO GIL MAR,91.6196844506638,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.06918083807041,ALFONSO BONILLA ARAGON,28.240050154366198,True,False,False,True
CASCAJAL III,True,UDELVA - CA,9.1591878006322,FARFAN HERIBERTO GIL MAR,91.47479475303619,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.50579805048629,ALFONSO BONILLA ARAGON,28.023406613962802,True,False,False,True
EL ESTERO,True,LA ESMERALDA - CA,9.54349028399376,FARFAN HERIBERTO GIL MAR,86.38515746063679,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.9365277299756,ALFONSO BONILLA ARAGON,23.058838993722603,True,False,False,True
LAS PALMAS - LA CASTILLA,True,"MARCO FIDEL SUAREZ  ""AFB""",7.0186446189054,FARFAN HERIBERTO GIL MAR,77.881316520121,BUENAVENTURA-GERARDO TOBAR LOPEZ,61.335030145529004,ALFONSO BONILLA ARAGON,20.6977851517652,True,False,False,True
SILOE,True,UDELVA - CA,18.1474116406342,FARFAN HERIBERTO GIL MAR,96.25525729570509,BUENAVENTURA-GERARDO TOBAR LOPEZ,66.8886950293065,ALFONSO BONILLA ARAGON,36.65239097218429,True,False,False,True
CAUCA VIEJO,True,UDELVA - CA,8.2821477939819,FARFAN HERIBERTO GIL MAR,92.2047001151153,BUENAVENTURA-GERARDO TOBAR LOPEZ,79.99443227975951,ALFONSO BONILLA ARAGON,28.6099799618769,True,False,False,True
CONDOMINIO MARAÑON,True,UDELVA - CA,10.457490024237801,FARFAN HERIBERTO GIL MAR,90.81964475379141,BUENAVENTURA-GERARDO TOBAR LOPEZ,76.20946835745859,ALFONSO BONILLA ARAGON,27.7177464083889,True,False,False,True
CHORRO DE PLATA,True,UDELVA - CA,15.7605194498275,FARFAN HERIBERTO GIL MAR,92.8877239474119,BUENAVENTURA-GERARDO TOBAR LOPEZ,68.6177704157401,ALFONSO BONILLA ARAGON,32.2528973951931,True,False,False,True
PARCELACION CANTACLARO 1,True,"MARCO FIDEL SUAREZ  ""AFB""",12.3346321384836,FARFAN HERIBERTO GIL MAR,88.05068913445179,BUENAVENTURA-GERARDO TOBAR LOPEZ,65.69316690181911,ALFONSO BONILLA ARAGON,28.2801271532935,True,False,False,True
PARCELACION CANTACLARO 2,True,"MARCO FIDEL SUAREZ  ""AFB""",11.997992520365601,FARFAN HERIBERTO GIL MAR,87.56845826254579,BUENAVENTURA-GERARDO TOBAR LOPEZ,65.3269279928709,ALFONSO BONILLA ARAGON,27.9424708699194,True,False,False,True
PARCELACION LA TRINIDAD,True,"MARCO FIDEL SUAREZ  ""AFB""",10.6096733127447,FARFAN HERIBERTO GIL MAR,86.66933177863609,BUENAVENTURA-GERARDO TOBAR LOPEZ,66.2965549870232,ALFONSO BONILLA ARAGON,26.5472236774689,True,False,False,True
CALLEJON TABARES,True,"MARCO FIDEL SUAREZ  ""AFB""",11.8478993528974,FARFAN HERIBERTO GIL MAR,88.1903423590605,BUENAVENTURA-GERARDO TOBAR LOPEZ,67.2736314444391,ALFONSO BONILLA ARAGON,27.7256370216926,True,False,False,True
DUQUELANDIA,True,"MARCO FIDEL SUAREZ  ""AFB""",12.037108717056197,FARFAN HERIBERTO GIL MAR,88.5910123258885,BUENAVENTURA-GERARDO TOBAR LOPEZ,68.0195389581379,ALFONSO BONILLA ARAGON,27.841332163957,True,False,False,True
LOS GIRASOLES,True,"MARCO FIDEL SUAREZ  ""AFB""",11.6045922991016,FARFAN HERIBERTO GIL MAR,88.1525311668605,BUENAVENTURA-GERARDO TOBAR LOPEZ,67.9012038706458,ALFONSO BONILLA ARAGON,27.421132498218498,True,False,False,True
PILAS DEL CABUYAL,True,"MARCO FIDEL SUAREZ  ""AFB""",8.64532047300939,FARFAN HERIBERTO GIL MAR,81.82451231851181,BUENAVENTURA-GERARDO TOBAR LOPEZ,62.0657185338716,ALFONSO BONILLA ARAGON,23.857095604555504,True,False,False,True
ALCALÁ,True,HOTEL DEL CAMPO - CA,7.89194715652951,FARFAN HERIBERTO GIL MAR,81.1819036558183,LA NUBIA,52.536387914935894,MATECAÑA,15.9679433276231,True,False,False,True
LA POLONIA,True,HOTEL DEL CAMPO - CA,9.843540962732689,FARFAN HERIBERTO GIL MAR,83.04302120858891,LA NUBIA,50.6276912670629,MATECAÑA,16.0966461674433,True,False,False,True
TAMBORAL,True,SAN CARLOS - CA,15.256101555296302,FARFAN HERIBERTO GIL MAR,9.106271538322801,BUENAVENTURA-GERARDO TOBAR LOPEZ,97.1838252771091,ALFONSO BONILLA ARAGON,72.709058935782,True,True,False,False
ZANJÓN DE PIEDRA,True,SAN CARLOS - CA,13.255780071097698,FARFAN HERIBERTO GIL MAR,8.020465367850669,BUENAVENTURA-GERARDO TOBAR LOPEZ,93.79841570919359,ALFONSO BONILLA ARAGON,71.6246493476014,True,True,False,False
MONTE HERMOSO,True,SAN CARLOS - CA,14.9557428746065,FARFAN HERIBERTO GIL MAR,9.057005444902579,BUENAVENTURA-GERARDO TOBAR LOPEZ,96.32332278414292,ALFONSO BONILLA ARAGON,72.8026266331396,True,True,False,False
MADRE VIEJA,True,INGENIO MAYAGUEZ,8.36453079918638,FARFAN HERIBERTO GIL MAR,70.3898490053167,BUENAVENTURA-GERARDO TOBAR LOPEZ,86.12745786194559,ALFONSO BONILLA ARAGON,12.531451644187698,True,False,False,True
ANSERMANUEVO,True,INGENIO RISARALDA,14.74795629468,CONDOTO MANDINGA,81.8630346924984,LA NUBIA,63.785915511806095,MATECAÑA,28.068590677720604,True,False,False,True
ANACARO,True,INGENIO RISARALDA,14.1554280243255,FARFAN HERIBERTO GIL MAR,81.82446016751041,LA NUBIA,61.98881525798,MATECAÑA,25.694399521015896,True,False,False,True
EL BILLAR,True,INGENIO RISARALDA,22.317764941666002,CONDOTO MANDINGA,70.75036472256609,LA NUBIA,73.0151456580992,MATECAÑA,38.9486258200456,True,False,False,True
LA TULIA,True,RANCHO COLIBRI - CA,15.5845624509078,FARFAN HERIBERTO GIL MAR,32.1615850069519,BUENAVENTURA-GERARDO TOBAR LOPEZ,103.75676669261999,MATECAÑA,73.5885670670255,True,True,False,False
AGUAS LINDAS,True,RANCHO COLIBRI - CA,22.652385154766698,FARFAN HERIBERTO GIL MAR,37.082488459943704,BUENAVENTURA-GERARDO TOBAR LOPEZ,98.9270709630913,MATECAÑA,78.69709279455,True,True,False,False
"BUENAVENTURA, DISTRITO ESPECIAL, INDUSTRIAL, PORTUARIO, BIODIVERSO Y ECOTURÍSTICO",True,EDGAR CALDAS POTES-CA,59.0146305900317,FARFAN HERIBERTO GIL MAR,90.7123056628879,BUENAVENTURA-GERARDO TOBAR LOPEZ,6.70272125514737,ALFONSO BONILLA ARAGON,79.09539161169609,False,False,True,False
AGUACLARA,True,AGUACLARA,6.84321362545452,ALBERTO LLERAS CAMARGO,103.206761004438,EL ALCARAVAN,93.0163349753698,EL DORADO,127.36633205325701,True,False,False,False
BARCO,False,LOPEZ DE MICAI,47.96801429163939,JUAN CASIANO,123.917624274738,BUENAVENTURA-GERARDO TOBAR LOPEZ,51.296790354864704,ALFONSO BONILLA ARAGON,85.2485107521423,False,False,False,False
BAJO CALIMA,True,EDGAR CALDAS POTES-CA,55.5494342215024,FARFAN HERIBERTO GIL MAR,84.01456739699509,BUENAVENTURA-GERARDO TOBAR LOPEZ,19.9442354815526,ALFONSO BONILLA ARAGON,83.0598236254328,False,False,True,False
TRIANA,True,EDGAR CALDAS POTES-CA,36.5656604329079,FARFAN HERIBERTO GIL MAR,69.6907860230124,BUENAVENTURA-GERARDO TOBAR LOPEZ,20.8724180719053,ALFONSO BONILLA ARAGON,58.6673615765026,True,False,True,False
LADRILLEROS,False,EDGAR CALDAS POTES-CA,97.9845832464172,FARFAN HERIBERTO GIL MAR,127.659291309178,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.617668152812996,ALFONSO BONILLA ARAGON,117.594293033375,False,False,False,False
LLANO BAJO,True,LAS AGUILAS -CA,55.450464904586404,FARFAN HERIBERTO GIL MAR,92.405326180801,BUENAVENTURA-GERARDO TOBAR LOPEZ,13.8611775235357,ALFONSO BONILLA ARAGON,66.1346487016328,False,False,True,False
BOCAS DE MAYORQUIN,True,LOPEZ DE MICAI,72.3332452212607,FARFAN HERIBERTO GIL MAR,120.824586523165,BUENAVENTURA-GERARDO TOBAR LOPEZ,33.091324973221504,ALFONSO BONILLA ARAGON,90.6152380068577,False,False,True,False
PUERTO MERIZALDE,False,LOPEZ DE MICAI,41.4782893983651,JUAN CASIANO,92.8987722708,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.7959207874973,ALFONSO BONILLA ARAGON,119.364833033728,False,False,False,False
PUNTA SOLDADO,True,EDGAR CALDAS POTES-CA,78.10553610216341,FARFAN HERIBERTO GIL MAR,110.968968008774,BUENAVENTURA-GERARDO TOBAR LOPEZ,20.719793583401998,ALFONSO BONILLA ARAGON,91.07069234836979,False,False,True,False
SAN ANTONIO (YURUMANGUÍ),True,LOPEZ DE MICAI,34.887971034416104,JUAN CASIANO,104.58103378988199,BUENAVENTURA-GERARDO TOBAR LOPEZ,68.92455586192351,ALFONSO BONILLA ARAGON,102.32369890469101,True,False,False,False
SAN FRANCISCO DE NAYA,True,LOPEZ DE MICAI,22.9172420988241,JUAN CASIANO,92.8352752924188,BUENAVENTURA-GERARDO TOBAR LOPEZ,82.52948305932429,ALFONSO BONILLA ARAGON,109.999864270644,True,False,False,False
SAN FRANCISCO JAVIER,True,LAS AGUILAS -CA,61.3442040403781,FARFAN HERIBERTO GIL MAR,100.96063522338899,BUENAVENTURA-GERARDO TOBAR LOPEZ,17.7709978822782,ALFONSO BONILLA ARAGON,72.6344745915861,False,False,True,False
SILVA,False,LOPEZ DE MICAI,58.5091493105765,JUAN CASIANO,126.896944822215,BUENAVENTURA-GERARDO TOBAR LOPEZ,44.8750159000619,ALFONSO BONILLA ARAGON,92.00491457360451,False,False,False,False
VENERAL,False,LOPEZ DE MICAI,43.245784519573,JUAN CASIANO,104.476964083245,BUENAVENTURA-GERARDO TOBAR LOPEZ,67.2531385059358,ALFONSO BONILLA ARAGON,108.140398838498,False,False,False,False
ZACARÍAS,True,EDGAR CALDAS POTES-CA,58.6548065773263,FARFAN HERIBERTO GIL MAR,91.50535619874469,BUENAVENTURA-GERARDO TOBAR LOPEZ,1.22330247500715,ALFONSO BONILLA ARAGON,75.1846015165307,False,False,True,False
CABECERA RÍO SAN JUAN,False,,999999.0,,999999.0,,999999.0,,999999.0,False,False,False,False
LA BARRA,False,EDGAR CALDAS POTES-CA,99.6609265847845,FARFAN HERIBERTO GIL MAR,128.88992876051398,BUENAVENTURA-GERARDO TOBAR LOPEZ,45.9699050666516,ALFONSO BONILLA ARAGON,120.058935052082,False,False,False,False
JUANCHACO,False,EDGAR CALDAS POTES-CA,97.04348001316559,FARFAN HERIBERTO GIL MAR,126.891058250601,BUENAVENTURA-GERARDO TOBAR LOPEZ,42.436770937710705,ALFONSO BONILLA ARAGON,116.3622202518,False,False,False,False
PIANGUITA,True,EDGAR CALDAS POTES-CA,79.9379122036624,FARFAN HERIBERTO GIL MAR,111.686320254237,BUENAVENTURA-GERARDO TOBAR LOPEZ,23.171524717469396,ALFONSO BONILLA ARAGON,96.3728577355397,False,False,True,False
CHAMUSCADO,False,LOPEZ DE MICAI,50.07172815306949,JUAN CASIANO,100.73709804644899,BUENAVENTURA-GERARDO TOBAR LOPEZ,71.6531294466283,ALFONSO BONILLA ARAGON,117.77222833406799,False,False,False,False
GUAIMIA,True,EDGAR CALDAS POTES-CA,57.086690116463004,FARFAN HERIBERTO GIL MAR,91.2729737053824,BUENAVENTURA-GERARDO TOBAR LOPEZ,10.6546991765259,ALFONSO BONILLA ARAGON,67.4354739928705,False,False,True,False
BARTOLA,True,LOPEZ DE MICAI,21.565467526135897,JUAN CASIANO,94.00885792317939,BUENAVENTURA-GERARDO TOBAR LOPEZ,82.22807242034091,ALFONSO BONILLA ARAGON,108.326786696499,True,False,False,False
LA BREA,True,EDGAR CALDAS POTES-CA,53.647398662500706,FARFAN HERIBERTO GIL MAR,84.28884089994459,BUENAVENTURA-GERARDO TOBAR LOPEZ,12.1597241639483,ALFONSO BONILLA ARAGON,77.45388836205271,False,False,True,False
LA DELFINA,True,EDGAR CALDAS POTES-CA,35.0734001076586,FARFAN HERIBERTO GIL MAR,69.1270315883979,BUENAVENTURA-GERARDO TOBAR LOPEZ,23.1305741449678,ALFONSO BONILLA ARAGON,53.794675533598,True,False,True,False
SAN CIPRIANO,True,EDGAR CALDAS POTES-CA,47.1684278475909,FARFAN HERIBERTO GIL MAR,80.0896218387271,BUENAVENTURA-GERARDO TOBAR LOPEZ,10.279789132481401,ALFONSO BONILLA ARAGON,66.3829977632588,False,False,True,False
SAN JOSÉ DE NAYA,False,LOPEZ DE MICAI,43.56420742454829,JUAN CASIANO,95.6064381220973,BUENAVENTURA-GERARDO TOBAR LOPEZ,76.1508359341975,ALFONSO BONILLA ARAGON,118.090872504205,False,False,False,False
AGUAMANSA,True,LOPEZ DE MICAI,35.7762403372665,JUAN CASIANO,91.1792925426054,BUENAVENTURA-GERARDO TOBAR LOPEZ,80.67833405975951,ALFONSO BONILLA ARAGON,117.53585500684099,True,False,False,False
CASCAJITA,True,LOPEZ DE MICAI,24.949063929075898,JUAN CASIANO,107.742034524746,BUENAVENTURA-GERARDO TOBAR LOPEZ,73.9833156917303,ALFONSO BONILLA ARAGON,93.48290913283329,True,False,False,False
PUNTA BONITA,False,LOPEZ DE MICAI,68.4927513540662,JUAN CASIANO,128.846667305839,BUENAVENTURA-GERARDO TOBAR LOPEZ,44.5806875829976,ALFONSO BONILLA ARAGON,101.62528345274,False,False,False,False
BENDICIONES,True,EDGAR CALDAS POTES-CA,37.7388898527032,FARFAN HERIBERTO GIL MAR,70.5706564700319,BUENAVENTURA-GERARDO TOBAR LOPEZ,19.800743467005,ALFONSO BONILLA ARAGON,60.372111591384,True,False,True,False
EL CACAO,True,LAS AGUILAS -CA,74.6769843770978,FARFAN HERIBERTO GIL MAR,114.77947200096202,BUENAVENTURA-GERARDO TOBAR LOPEZ,26.86180833948,ALFONSO BONILLA ARAGON,86.3623735876861,False,False,True,False
CALLE LARGA - AEROPUERTO,True,EDGAR CALDAS POTES-CA,56.7725345550628,FARFAN HERIBERTO GIL MAR,89.6414914980948,BUENAVENTURA-GERARDO TOBAR LOPEZ,0.662733461056776,ALFONSO BONILLA ARAGON,73.6626958881873,False,False,True,False
CAMINO VIEJO - KM 40,True,EDGAR CALDAS POTES-CA,39.0188297275577,FARFAN HERIBERTO GIL MAR,71.8463768815979,BUENAVENTURA-GERARDO TOBAR LOPEZ,18.515701410220398,ALFONSO BONILLA ARAGON,61.1992308446812,True,False,True,False
JOAQUINCITO RESGUARDO INDIGENA,False,LOPEZ DE MICAI,44.9222883531517,JUAN CASIANO,97.70010441972391,BUENAVENTURA-GERARDO TOBAR LOPEZ,74.1038475987804,ALFONSO BONILLA ARAGON,116.918424737514,False,False,False,False
KATANGA,True,EDGAR CALDAS POTES-CA,35.9328854842922,FARFAN HERIBERTO GIL MAR,69.218398493401,BUENAVENTURA-GERARDO TOBAR LOPEZ,21.502823777330498,ALFONSO BONILLA ARAGON,57.711424308640005,True,False,True,False
