Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
EL DESTINO,VILLA GEORGINA,20.9430204092192,True,VILLA GEORGINA,20.9430204092192,SANTIAGO VILA,74.4284354105828,VANGUARDIA,63.9318747960007,EL DORADO,32.5593329099366,Internacional
QUIBA BAJO,EL DORADO,19.5248684105745,True,VILLA GEORGINA,25.0349764898713,SANTIAGO VILA,75.1079635648507,VANGUARDIA,73.145697145963,EL DORADO,19.5248684105745,Internacional
TIERRA NUEVA,LA CHEKA,15.9901657863813,True,LA CHEKA,15.9901657863813,LAS BRUJAS,190.526058521769,ALFONSO LOPEZ PUMAREJO,121.443433224706,SIMON BOLIVAR,41.3777317804856,Aeródromo
"CARTAGENA DE INDIAS, DISTRITO TURÍSTICO Y CULTURAL",RAFAEL NUÑEZ,6.57297262261505,True,EL TAMBO,14.0606275135251,TOLU,97.8414623502585,LOS GARZONES,177.307523561564,RAFAEL NUÑEZ,6.57297262261505,Internacional
ARROYO GRANDE,HONDURAS,8.90525620762951,True,HONDURAS,8.90525620762951,TOLU,49.6580922551472,LOS GARZONES,129.715953541444,RAFAEL NUÑEZ,63.2761091804548,Aeródromo
BARÚ,BARU - HIDROPUERTO,14.4643417872675,True,BARU - HIDROPUERTO,14.4643417872675,TOLU,71.1896558266829,LOS GARZONES,147.449577416783,RAFAEL NUÑEZ,38.2110110413845,Internacional
BAYUNCA,EL TAMBO,5.96347354915689,True,EL TAMBO,5.96347354915689,TOLU,115.679345498064,LOS GARZONES,195.76589629126,RAFAEL NUÑEZ,15.9884966789797,Internacional
BOCACHICA,BARU - HIDROPUERTO,9.97286581228008,True,BARU - HIDROPUERTO,9.97286581228008,TOLU,90.3079153450977,LOS GARZONES,168.667338317474,RAFAEL NUÑEZ,15.4385101032319,Internacional
CAÑO DEL ORO,RAFAEL NUÑEZ,11.5823666382029,True,BARU - HIDROPUERTO,13.1885533556651,TOLU,92.742038130891,LOS GARZONES,171.677642611457,RAFAEL NUÑEZ,11.5823666382029,Internacional
ISLA FUERTE,COVEÑAS,53.479882510915,False,COVEÑAS,53.479882510915,TOLU,66.5265629943252,LOS GARZONES,73.0892451618777,RAFAEL NUÑEZ,138.656630037395,Sin cobertura
LA BOQUILLA,RAFAEL NUÑEZ,4.82620548631854,True,EL TAMBO,8.63460309892006,TOLU,108.488695367812,LOS GARZONES,187.833975780512,RAFAEL NUÑEZ,4.82620548631854,Internacional
PASACABALLOS,BARU - HIDROPUERTO,9.7197627338536,True,BARU - HIDROPUERTO,9.7197627338536,TOLU,86.4155434788681,LOS GARZONES,165.835311539621,RAFAEL NUÑEZ,17.6188737908625,Internacional
PUNTA CANOA,EL TAMBO,12.64002265514,True,EL TAMBO,12.64002265514,TOLU,116.841766865282,LOS GARZONES,195.981074860535,RAFAEL NUÑEZ,12.8431527421538,Internacional
TIERRA BOMBA,RAFAEL NUÑEZ,9.90477852006604,True,BARU - HIDROPUERTO,16.2095791299466,TOLU,96.5030720932582,LOS GARZONES,174.91806232539,RAFAEL NUÑEZ,9.90477852006604,Internacional
PUNTA ARENA,RAFAEL NUÑEZ,9.53184181267666,True,BARU - HIDROPUERTO,15.2631392661479,TOLU,95.0504266935785,LOS GARZONES,173.900209754925,RAFAEL NUÑEZ,9.53184181267666,Internacional
ARARCA,BARU - HIDROPUERTO,4.81187338683297,True,BARU - HIDROPUERTO,4.81187338683297,TOLU,83.6522372405786,LOS GARZONES,162.557855091741,RAFAEL NUÑEZ,20.6439141534114,Internacional
LETICIA,ALFREDO VASQUEZ COBO,0.897771480177922,True,LA PEDRERA,322.232459998417,VIRGILIO BARCO VARGAS,440.347285009418,GUSTAVO ARTUNDUAGA PAREDES,897.061116489925,ALFREDO VASQUEZ COBO,0.897771480177922,Internacional
SANTA CRUZ DEL ISLOTE (ARCHIPIÉLAGO DE SAN BERNARDO),EL RINCON DE MUCURA,24.237798808643,True,EL RINCON DE MUCURA,24.237798808643,TOLU,42.9139077866383,LOS GARZONES,107.034647663013,RAFAEL NUÑEZ,82.2364295641612,Aeródromo
EL RECREO,CANANGUCHAL,70.0685177708772,False,SOLANO,86.2935011938983,CANANGUCHAL,70.0685177708772,TRES DE MAYO,78.2254335423549,BENITO SALAS,232.400169898554,Sin cobertura
PUERTO REY,ARBOLETES,5.57861836140328,True,ARBOLETES,5.57861836140328,ALCIDES FERNANDEZ,103.843691315915,LOS GARZONES,65.1746849017675,RAFAEL NUÑEZ,199.206675339296,Aeródromo
ARROYO DE LAS CANOAS,EL CAIRANO,17.3692856080169,True,EL CAIRANO,17.3692856080169,TOLU,127.325088092809,LOS GARZONES,207.205781245881,RAFAEL NUÑEZ,24.9654681166156,Internacional
LAS EUROPAS,EL CAIRANO,7.77854889254568,True,EL CAIRANO,7.77854889254568,TOLU,132.511341750165,LOS GARZONES,212.844291385946,RAFAEL NUÑEZ,32.9307437508547,Internacional
MANZANILLO DEL MAR,RAFAEL NUÑEZ,8.25063441630032,True,EL TAMBO,9.8960482116322,TOLU,112.199535937839,LOS GARZONES,191.43391347295,RAFAEL NUÑEZ,8.25063441630032,Internacional
TIERRA BAJA,RAFAEL NUÑEZ,6.6583395661291,True,EL TAMBO,6.80827796841832,TOLU,109.651844293566,LOS GARZONES,189.165214266762,RAFAEL NUÑEZ,6.6583395661291,Internacional
BARCELONA DE INDIAS,EL TAMBO,7.76878580737759,True,EL TAMBO,7.76878580737759,TOLU,113.168954187285,LOS GARZONES,192.661861949764,RAFAEL NUÑEZ,9.82189106709283,Internacional
CARTAGENA LAGUNA CLUB,EL TAMBO,8.69888738217869,True,EL TAMBO,8.69888738217869,TOLU,115.419477717068,LOS GARZONES,194.944926267817,RAFAEL NUÑEZ,12.09837342665,Internacional
CASAS DEL MAR,EL TAMBO,15.3453835385079,True,EL TAMBO,15.3453835385079,TOLU,123.671629524731,LOS GARZONES,203.200385951599,RAFAEL NUÑEZ,20.1825665328882,Internacional
MÚCURA,EL RINCON DE MUCURA,25.8879623055773,True,EL RINCON DE MUCURA,25.8879623055773,TOLU,43.6390801271327,LOS GARZONES,106.438748508388,RAFAEL NUÑEZ,83.6095269542882,Aeródromo
PUERTO BELLO,RAFAEL NUÑEZ,6.08610126720089,True,EL TAMBO,6.69149746202946,TOLU,108.868131017875,LOS GARZONES,188.398982445834,RAFAEL NUÑEZ,6.08610126720089,Internacional
ACHÍ,DUBAI,60.3016691672576,False,DUBAI,60.3016691672576,JUAN H.WHITE,97.1848487460742,LOS GARZONES,142.335955034706,PALONEGRO,220.485768357603,Sin cobertura
BOYACÁ,INGENIO MANUELITA,6.27092030711511,True,INGENIO MANUELITA,6.27092030711511,FARFAN HERIBERTO GIL MAR,54.767758161318,BUENAVENTURA-GERARDO TOBAR LOPEZ,85.6105412858214,ALFONSO BONILLA ARAGON,16.0817376466313,Internacional
ALGARROBO,EL TRIANGULO,14.9763228171374,True,EL TRIANGULO,14.9763228171374,LAS BRUJAS,164.457027902565,ALFONSO LOPEZ PUMAREJO,92.9549031268023,SIMON BOLIVAR,105.57461639483,Aeródromo
GUACAMAYO,EL CARMEN DE GUAMAL,59.1627311824755,False,EL CARMEN DE GUAMAL,59.1627311824755,LAS BRUJAS,108.279981985617,LOS GARZONES,144.807376590438,RAFAEL NUÑEZ,219.852200296332,Sin cobertura
PLAYA ALTA,EL CARAÑO,20.1352503328156,True,INGENIO RISARALDA,102.264579780495,CONDOTO MANDINGA,50.8495075400925,EL CARAÑO,20.1352503328156,MATECAÑA,122.014383160547,Nacional
TACUYA ALTA,DUBAI,68.8277973637125,False,DUBAI,68.8277973637125,JUAN H.WHITE,104.45444208549,LOS GARZONES,151.727102627868,PALONEGRO,214.098912984044,Sin cobertura
TRES CRUCES,EL CARMEN DE GUAMAL,61.7166665024488,False,EL CARMEN DE GUAMAL,61.7166665024488,LAS BRUJAS,109.696939841648,LOS GARZONES,144.617885103265,RAFAEL NUÑEZ,222.054077706958,Sin cobertura
PAYANDÉ,POTRERITO,3.82131451332609,True,POTRERITO,3.82131451332609,SANTIAGO VILA,33.6123042560071,PERALES,14.296112106195,MATECAÑA,91.2332874695699,Nacional
RÍO NUEVO,SAN JOSE DE MULATOS,31.2785949171951,True,SAN JOSE DE MULATOS,31.2785949171951,EL PINDO,75.5065228658685,LOS GARZONES,68.9740524374528,JOSE M. CORDOVA,242.668636832193,Aeródromo
PUERTO ISABEL,DUBAI,67.5493622134554,False,DUBAI,67.5493622134554,JUAN H.WHITE,105.04361827234,LOS GARZONES,145.26288147738,PALONEGRO,222.78125993321,Sin cobertura
CENTRO ALEGRE,DUBAI,63.6923584046415,False,DUBAI,63.6923584046415,JUAN H.WHITE,98.0904532769217,LOS GARZONES,150.816012151229,PALONEGRO,210.528510014836,Sin cobertura
PUERTO VENECIA,DUBAI,58.2208657003108,False,DUBAI,58.2208657003108,JUAN H.WHITE,92.0387375619232,LOS GARZONES,147.931574280322,PALONEGRO,210.187824962867,Sin cobertura
LOS NÍSPEROS,DUBAI,61.8849121774956,False,DUBAI,61.8849121774956,JUAN H.WHITE,100.687316680376,LOS GARZONES,136.416300699194,RAFAEL NUÑEZ,223.00509853718,Sin cobertura
PARAÍSO SINCERÍN,EL ALGARROBO,61.2512943372914,False,EL ALGARROBO,61.2512943372914,LAS BRUJAS,100.860034319399,LOS GARZONES,134.537113754407,RAFAEL NUÑEZ,215.536728649104,Sin cobertura
ALTOS DEL ROSARIO,EL CARMEN DE GUAMAL,42.4220404984231,False,EL CARMEN DE GUAMAL,42.4220404984231,AGUAS CLARAS,103.299108188231,LOS GARZONES,182.557513250873,CAMILO DAZA,205.722785936734,Sin cobertura
EL RUBIO,EL CARMEN DE GUAMAL,40.4291915264636,False,EL CARMEN DE GUAMAL,40.4291915264636,AGUAS CLARAS,109.147604176367,LOS GARZONES,176.737982313583,CAMILO DAZA,211.636228805856,Sin cobertura
LA PACHA,EL CARMEN DE GUAMAL,11.2372399045851,True,EL CARMEN DE GUAMAL,11.2372399045851,LAS BRUJAS,112.779197145802,ALFONSO LOPEZ PUMAREJO,171.331907930024,RAFAEL NUÑEZ,190.019840049391,Aeródromo
SAN ISIDRO 2,EL CARMEN DE GUAMAL,41.413901840744,False,EL CARMEN DE GUAMAL,41.413901840744,AGUAS CLARAS,114.149320429884,LOS GARZONES,170.766407945453,CAMILO DAZA,216.75741226829,Sin cobertura
ARENAL,CONDOTO MANDINGA,37.1376801749463,True,PIZARRO,45.6628689205284,CONDOTO MANDINGA,37.1376801749463,EL CARAÑO,71.5070294780527,MATECAÑA,144.896401861104,Regional
CARNIZALA,BELLA CRUZ -SAN JUAN,26.4301074466725,True,BELLA CRUZ -SAN JUAN,26.4301074466725,AGUAS CLARAS,61.7254919394906,YARIGUIES,159.399753330498,CAMILO DAZA,163.826994738169,Aeródromo
ARJONA,NUEVA UNION- CA,14.4627854140802,True,NUEVA UNION- CA,14.4627854140802,AGUAS CLARAS,148.534414708229,ALFONSO LOPEZ PUMAREJO,123.578656330732,ERNESTO CORTISSOZ,178.211179489944,Aeródromo
PUERTO BADEL (CAÑO SALADO),BARU - HIDROPUERTO,17.5351696927818,True,BARU - HIDROPUERTO,17.5351696927818,TOLU,68.8599483097322,LOS GARZONES,149.066059549171,RAFAEL NUÑEZ,36.1144962623535,Internacional
GAMBOTE,SAN PABLO - INCORA,13.3174209821598,True,SAN PABLO - INCORA,13.3174209821598,TOLU,79.1139825187642,LOS GARZONES,159.667672015955,RAFAEL NUÑEZ,38.892281920433,Internacional
ROCHA,HONDURAS,15.8616409594131,True,HONDURAS,15.8616409594131,TOLU,69.3668077799918,LOS GARZONES,149.972578400608,RAFAEL NUÑEZ,38.5210456659678,Internacional
SINCERÍN,SAN PABLO - INCORA,10.6655270409715,True,SAN PABLO - INCORA,10.6655270409715,TOLU,78.1974278115225,LOS GARZONES,158.594031997291,RAFAEL NUÑEZ,42.2020766632205,Aeródromo
SAN RAFAEL DE LA CRUZ,SAN PABLO - INCORA,22.1806943502172,True,SAN PABLO - INCORA,22.1806943502172,TOLU,84.7218233112355,LOS GARZONES,165.385492195482,RAFAEL NUÑEZ,29.9185187264467,Internacional
CONDOMINIO HACIENDA,EL TAMBO,21.0216589924518,True,EL TAMBO,21.0216589924518,TOLU,90.2419024868017,LOS GARZONES,170.765955663104,RAFAEL NUÑEZ,21.7504642221422,Internacional
EL REMANSO,CANANGUCHAL,19.8846485873391,True,ORITO,64.5741048546732,CANANGUCHAL,19.8846485873391,TRES DE MAYO,61.3380773040295,BENITO SALAS,246.522815200879,Regional
ARROYOHONDO,LAS AGUILAS -CA,2.93496304803685,True,LAS AGUILAS -CA,2.93496304803685,FARFAN HERIBERTO GIL MAR,72.5840545126894,BUENAVENTURA-GERARDO TOBAR LOPEZ,62.3944577611698,ALFONSO BONILLA ARAGON,15.6770919242832,Internacional
MACHADO,CASTILLO - CA,18.9140984195975,True,CASTILLO - CA,18.9140984195975,TOLU,105.803199933169,LOS GARZONES,183.51936542993,RAFAEL NUÑEZ,63.5648334535243,Aeródromo
MONROY,SAN PABLO - INCORA,24.3995239891322,True,SAN PABLO - INCORA,24.3995239891322,TOLU,92.3240955035498,LOS GARZONES,171.055885830219,RAFAEL NUÑEZ,55.028096570478,Aeródromo
PILÓN,CASTILLO - CA,11.0262142776049,True,CASTILLO - CA,11.0262142776049,TOLU,109.39347957759,LOS GARZONES,188.166084821431,RAFAEL NUÑEZ,57.330811385996,Aeródromo
SATO,CASTILLO - CA,15.8088057062464,True,CASTILLO - CA,15.8088057062464,TOLU,107.899100622686,LOS GARZONES,185.933896082972,RAFAEL NUÑEZ,62.1184909689319,Aeródromo
SAN FRANCISCO (SOLABANDA),SAN PABLO - INCORA,21.7976020150904,True,SAN PABLO - INCORA,21.7976020150904,TOLU,90.0023845836617,LOS GARZONES,168.936762790712,RAFAEL NUÑEZ,53.6070777866911,Aeródromo
BARRANCO DE LOBA,EL CARMEN DE GUAMAL,27.3808140081275,True,EL CARMEN DE GUAMAL,27.3808140081275,AGUAS CLARAS,108.088788930865,LOS GARZONES,189.55661023868,CAMILO DAZA,208.796706767313,Aeródromo
RÍONUEVO,EL CARMEN DE GUAMAL,40.7041277243122,False,EL CARMEN DE GUAMAL,40.7041277243122,AGUAS CLARAS,114.128690451924,LOS GARZONES,171.137294496271,CAMILO DAZA,216.712977193505,Sin cobertura
SAN ANTONIO,ORITO,20.3700108873693,True,ORITO,20.3700108873693,CANANGUCHAL,63.7199494389096,TRES DE MAYO,44.0778517847107,BENITO SALAS,326.925261788418,Aeródromo
LOS CERRITOS,EL ESFUERZO,35.6301298096785,True,EL ESFUERZO,35.6301298096785,LAS BRUJAS,121.221644817158,ALFONSO LOPEZ PUMAREJO,158.185329307353,ERNESTO CORTISSOZ,72.2777235412985,Aeródromo
LAS DELICIAS,EDGAR CALDAS POTES-CA,9.50853091057507,True,EDGAR CALDAS POTES-CA,9.50853091057507,FARFAN HERIBERTO GIL MAR,25.5631601306064,BUENAVENTURA-GERARDO TOBAR LOPEZ,66.7640985881132,ALFONSO BONILLA ARAGON,45.1733708582301,Regional
CALAMAR,CALAMAR GUAVIARE,1.1587704187944,True,CALAMAR GUAVIARE,1.1587704187944,JORGE E. GONZALEZ T.,68.9068668137342,VANGUARDIA,267.665824635269,BENITO SALAS,313.141068585875,Aeródromo
